receptor,experiment,best_docking_score,qed,sa,smiles,generation,file
braf,exp_0086,-12.000000,0.563980,4.344642,[H]OC(=O)N1C([H])(C(=O)c2c([H])c([H])c([H])c(-c3nc([H])c([H])c(C(=O)SC4([H])C([H])([H])C([H])([H])OC4([H])C([H])([H])[H])c3[H])c2[H])C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C12[H],generation_7,output_runs/exp_0086/braf/generation_7/docking_results/final_scored.smi
braf,exp_0090,-12.000000,0.740863,2.503136,[H]Oc1c([H])c([H])c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])C([H])([H])C([H])(C(=O)N([H])c2c([H])c([H])c(C(=O)N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])C1([H])[H],generation_5,output_runs/exp_0090/braf/generation_5/docking_results/final_scored.smi
braf,exp_0116,-12.000000,0.679424,3.151287,O=CC1CC(C(=O)N(C(=O)n2nccn2)c2ccc3ccccc3c2)C1,generation_5,output_runs/exp_0116/braf/generation_5/docking_results/final_scored.smi
braf,exp_0131,-12.000000,0.625220,3.519195,CC1=CC(=O)N(CCc2ccc(Nc3cnnc(N4CCc5ccccc54)c3)cc2)C1C#N,generation_4,output_runs/exp_0131/braf/generation_4/docking_results/final_scored.smi
braf,exp_0134,-12.000000,0.747570,2.488278,[H]OC(=O)N1C([H])([H])C([H])([H])N(C(=O)C2(c3c([H])c([H])c([H])c(C(=O)N([H])c4c([H])c([H])c(C([H])([H])[H])c([H])c4C#N)c3[H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],generation_10,output_runs/exp_0134/braf/generation_10/docking_results/final_scored.smi
braf,exp_0144,-12.000000,0.555004,2.818114,[H]c1c([H])c([H])c(C([H])([H])N2C([H])([H])C([H])([H])C([H])(N(C(=O)c3c([H])c([H])c(N([H])C(=O)Oc4c([H])c([H])c([H])c([H])c4C([H])([H])[H])c([H])c3[H])C(=O)C([H])([H])[H])C2([H])[H])c([H])c1[H],generation_9,output_runs/exp_0144/braf/generation_9/docking_results/final_scored.smi
braf,exp_0151,-12.000000,0.646568,3.597052,C#Cc1ccc2cc(C(=O)N3CC[C@@H]3C)c(OCC#Cc3cc(N)c(O)cn3)cc2c1,generation_10,output_runs/exp_0151/braf/generation_10/docking_results/final_scored.smi
braf,exp_0154,-12.000000,0.509638,4.265382,C[C@@H]1SC(c2cccc(-c3noc([C@@H]4CCO[C@@H](C)C4)n3)c2)NC1c1cccc(Cl)c1,generation_8,output_runs/exp_0154/braf/generation_8/docking_results/final_scored.smi
braf,exp_0005,-11.900000,0.523105,2.746977,[H]c1c([H])c([H])c2c(-c3c([H])c4c([H])c([H])c5c(c4n3[H])C(=O)OC5([H])[H])c([H])c(C#N)c([H])c2c1[H],generation_4,output_runs_test/exp_0005/braf/generation_4/docking_results/final_scored.smi
braf,exp_0017,-11.900000,0.564481,3.423798,CC(=O)NC(=O)C1=NOC(c2cccc(OCCc3cn(-c4cccc5c4CCCC5)nn3)c2)C1,generation_8,output_runs_test/exp_0017/braf/generation_8/docking_results/final_scored.smi
braf,exp_0035,-11.900000,0.666917,4.612710,CC1(C(=O)Nc2ccc(Cc3nnnn3[C@@H]3C(=O)[C@@H]4CC[C@H]3C4)c3ccccc23)COC1,generation_10,output_runs_test/exp_0035/braf/generation_10/docking_results/final_scored.smi
braf,exp_0037,-11.900000,0.568275,2.307557,[H]Oc1c([H])c([H])c([H])c([H])c([H])c(C(=O)N([H])C([H])([H])c2c([H])c([H])c(C(=O)c3c([H])c([H])c(F)c(C([H])([H])[H])c3[H])c([H])c2[H])c([H])c([H])c1[H],generation_7,output_runs_test/exp_0037/braf/generation_7/docking_results/final_scored.smi
braf,exp_0049,-11.900000,0.676390,2.912911,CC1(C)OCC(C#N)(c2ccc(Oc3ccc(O)c(F)c3)c3ccccc23)CO1,generation_7,output_runs_test/exp_0049/braf/generation_7/docking_results/final_scored.smi
braf,exp_0053,-11.900000,0.751355,3.353881,N#C[C@H]1CN(C(=O)c2cc3ccccc3cc2OCC(=O)N2CCOCC2)CC[C@@H]1F,generation_9,output_runs_test/exp_0053/braf/generation_9/docking_results/final_scored.smi
braf,exp_0061,-11.900000,0.538849,3.064748,Cc1cc(CNC(=O)NC(c2cccc(C(F)(F)F)c2)c2cc(C)c(F)c(F)c2)on1,generation_2,output_runs_test/exp_0061/braf/generation_2/docking_results/final_scored.smi
braf,exp_0070,-11.900000,0.639561,3.386006,[H]OC(=O)c1c(O[H])c([H])c2oc(C([H])([H])C3([H])C([H])([H])C([H])([H])N(C(=O)N4C([H])([H])C([H])([H])N(C(=O)C5([H])N(C([H])([H])[H])C(=O)C([H])([H])C5([H])[H])C([H])([H])C4([H])[H])C([H])([H])C3([H])[H])c([H])c2c1[H],generation_3,output_runs_test/exp_0070/braf/generation_3/docking_results/final_scored.smi
braf,exp_0072,-11.900000,0.560106,3.825059,[H]C1C([H])([H])C(c2c([H])c([H])c([H])c3c([H])c(C#N)c([H])c([H])c23)C([H])C([H])(C([H])(c2c([H])c([H])c([H])c(C#N)c2F)C([H])([H])N([H])C([H])([H])[H])C1([H])[H],generation_10,output_runs_test/exp_0072/braf/generation_10/docking_results/final_scored.smi
braf,exp_0080,-11.900000,0.534025,3.395745,[H]c1c(N([H])C(=O)C(F)(F)C(F)(F)F)c([H])c2c([H])c([H])c(OC([H])([H])c3nnn([C@@]4([H])C([H])([H])N([H])C([H])([H])C4([H])[H])c3C([H])([H])[H])c([H])c2c1[H],generation_8,output_runs_test/exp_0080/braf/generation_8/docking_results/final_scored.smi
braf,exp_0088,-11.900000,0.566231,3.373310,[H]OC([H])(C(=O)N([H])C(=O)C1(F)C([H])([H])C([H])(F)C1([H])[H])C([H])([H])Oc1c(C([H])([H])c2c([H])c([H])c(F)c([H])c2[H])c([H])c([H])c2c([H])c([H])c([H])c([H])c12,generation_10,output_runs_test/exp_0088/braf/generation_10/docking_results/final_scored.smi
braf,exp_0119,-11.900000,0.521236,3.843162,N#C[C@H]1CCCN(C(=O)C#Cc2cccc3ccc(S(=O)(=O)CC#Cc4c(O)cc(F)cc4F)cc23)C1,generation_4,output_runs_test/exp_0119/braf/generation_4/docking_results/final_scored.smi
braf,exp_0128,-11.900000,0.580903,2.408944,CC1(CCC=C(c2ccccc2)c2ccc3ccccc3c2)OCCO1,generation_10,output_runs_test/exp_0128/braf/generation_10/docking_results/final_scored.smi
braf,exp_0003,-11.900000,0.537379,2.680129,[H]c1oc(C([H])([H])[H])nc1C(=O)N([H])C([H])([H])C([H])(c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])c1c([H])c([H])c2c([H])c([H])c([H])c([H])c2c1[H],generation_6,output_runs/exp_0003/braf/generation_6/docking_results/final_scored.smi
braf,exp_0012,-11.900000,0.594799,2.433539,CC(=O)N(C(=O)c1ccc(-c2nn[nH]n2)c(C)c1)c1ccc2ccccc2c1,generation_9,output_runs/exp_0012/braf/generation_9/docking_results/final_scored.smi
braf,exp_0013,-11.900000,0.632631,3.896438,COc1ccc2cc(C3CC(C(=O)C#N)N(c4nccc5c4CCCN5)N3)ccc2c1,generation_10,output_runs/exp_0013/braf/generation_10/docking_results/final_scored.smi
braf,exp_0016,-11.900000,0.577814,3.103134,N#Cc1cc2c(nc1/C=C/c1cc(F)ccc1NC(=O)N1C(=O)c3ccccc3C1=O)CCOC2,generation_7,output_runs/exp_0016/braf/generation_7/docking_results/final_scored.smi
braf,exp_0033,-11.900000,0.540772,3.592300,CC1CCN(c2ccnc3c2CNC3)C1C(=O)NCCc1cccc(OCc2cccnc2)c1,generation_10,output_runs/exp_0033/braf/generation_10/docking_results/final_scored.smi
braf,exp_0056,-11.900000,0.574574,4.151188,CCC(=O)N1C(c2ccnc(C3=C(c4ccc(N)cc4)CCCC3)c2)NNN1C1CCCCO1,generation_9,output_runs/exp_0056/braf/generation_9/docking_results/final_scored.smi
braf,exp_0063,-11.900000,0.591240,3.086164,C[C@@H]1C(=O)N(C(=O)c2ccccc2)N=C1C(=O)NCCc1cccc(-c2ccc(F)cn2)c1,generation_8,output_runs/exp_0063/braf/generation_8/docking_results/final_scored.smi
braf,exp_0084,-11.900000,0.741977,2.981233,[H]c1c([H])c([H])c2c(c1[H])C(=O)N(C([H])c1c([H])c([H])c([H])c(C([H])([H])C([H])([H])N([H])C(=O)C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])(F)C3([H])[H])c1[H])C2=O,generation_10,output_runs/exp_0084/braf/generation_10/docking_results/final_scored.smi
braf,exp_0007,-11.900000,0.526612,3.225673,CC1CCN(C(=O)c2cc3ccccc3cc2OC(=O)Nc2cc(F)c(F)cc2F)C1C,generation_3,output_runs/exp_0007/braf/generation_3/docking_results/final_scored.smi
braf,exp_0009,-11.900000,0.631967,3.553621,[H]C1=NC(=O)C2=C([H])C(C#CC([H])([H])Oc3c(C(=O)N([H])c4nnc([H])n4C([H])([H])[H])c([H])c4c([H])c([H])c([H])c([H])c4c3[H])=C([H])C2=N1,generation_7,output_runs/exp_0009/braf/generation_7/docking_results/final_scored.smi
braf,exp_0010,-11.900000,0.545746,2.905635,CC(=O)Nc1ccc2nc(-c3ccc4ccccc4c3)n([C@H]3CCCN3)c(=O)c2c1,generation_10,output_runs/exp_0010/braf/generation_10/docking_results/final_scored.smi
braf,exp_0033,-11.900000,0.676586,2.966483,[H]C1=C(C(=O)N2C([H])([H])C([H])([H])C([H])(C(=O)C([H])([H])C([H])([H])N([H])c3c([H])c([H])c(-c4c([H])nc([H])n(C([H])([H])[H])c4=O)c([H])c3[H])C([H])([H])C2([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C1([H])[H],generation_10,output_runs/exp_0033/braf/generation_10/docking_results/final_scored.smi
braf,exp_0035,-11.900000,0.556912,2.982566,Nc1c[nH]cc(C(=O)c2ccc(CCc3cn(C(=O)C4CCCCCCC4)nn3)cc2)c1=O,generation_10,output_runs/exp_0035/braf/generation_10/docking_results/final_scored.smi
braf,exp_0047,-11.900000,0.597468,3.429241,C#CCNC1CCc2c(-c3ccc4c(C5=CCNCC5)c[nH]c4c3)cccc21,generation_6,output_runs/exp_0047/braf/generation_6/docking_results/final_scored.smi
braf,exp_0073,-11.900000,0.664386,3.967936,CC(=O)N1CCC(Cc2cccc(OC3(C)CC(=O)N(C(=O)Oc4ccc5c(c4)CCCC5)C3)c2)NC1,generation_10,output_runs/exp_0073/braf/generation_10/docking_results/final_scored.smi
braf,exp_0074,-11.900000,0.507302,3.511197,Cc1nc(N)nc(-c2cccc(CC(C)(C)NC(=O)C3CCN(C(=O)N[C@@H]4CCC[C@H](C)C4)CC3)c2)c1C,generation_10,output_runs/exp_0074/braf/generation_10/docking_results/final_scored.smi
braf,exp_0078,-11.900000,0.511275,3.115545,[H]C#CC(O[H])(c1c([H])c([H])c(-c2c([H])c([H])c(F)c([H])c2C([H])([H])N([H])c2c([H])c([H])c(F)c(N3C(=O)C([H])([H])C([H])([H])C3([H])[H])c2[H])c([H])c1[H])C([H])([H])[H],generation_9,output_runs/exp_0078/braf/generation_9/docking_results/final_scored.smi
braf,exp_0097,-11.900000,0.527113,3.635423,Cc1cccc(C(=O)N2CCCC(COC(=O)N3N=C[C@H](NC(=O)Cc4cccc5ccccc45)C3=O)C2)c1,generation_7,output_runs/exp_0097/braf/generation_7/docking_results/final_scored.smi
braf,exp_0098,-11.900000,0.707112,3.069825,[H]c1c([H])c(-c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c([H])c([H])c1C(=O)N([H])N1C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])(C(=O)C([H])([H])[H])C1([H])[H],generation_10,output_runs/exp_0098/braf/generation_10/docking_results/final_scored.smi
braf,exp_0136,-11.900000,0.516270,2.462207,N#Cc1ccc2cc(-c3ccc4cc(C(=O)N5CCCC5=O)ccc4c3)[nH]c2c1,generation_7,output_runs/exp_0136/braf/generation_7/docking_results/final_scored.smi
braf,exp_0142,-11.900000,0.708446,3.214080,[H]OC1=NC(=O)C([H])(N2C(=O)c3c([H])c([H])c([H])c(N([H])c4c([H])c([H])c5c([H])c([H])c([H])c([H])c5c4[H])c3C2([H])[H])C([H])([H])C1([H])[H],generation_5,output_runs/exp_0142/braf/generation_5/docking_results/final_scored.smi
braf,exp_0153,-11.900000,0.547217,3.682805,CC(O)C1=c2ccccc2=C(c2ccc(CC3CC3)cc2)CC1N1CCCN(c2ccccc2C#N)CC1,generation_9,output_runs/exp_0153/braf/generation_9/docking_results/final_scored.smi
braf,exp_0160,-11.900000,0.637303,3.194091,[H]C#CC(OC(=O)N1C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H])(c1c([H])c([H])c([H])c(-c2c([H])c([H])c(-n3nc(C([H])([H])[H])c([H])c3C([H])([H])[H])c([H])c2[H])c1[H])C([H])([H])[H],generation_5,output_runs/exp_0160/braf/generation_5/docking_results/final_scored.smi
braf,exp_0018,-11.800000,0.650902,2.362372,O=C(C1=CCOCC1)c1ccc2cc(C(=O)c3ccccc3)ccc2c1,generation_8,output_runs_test/exp_0018/braf/generation_8/docking_results/final_scored.smi
braf,exp_0020,-11.800000,0.550272,2.849517,CC1(C)CC(NC(=O)Nc2ccc(-c3cccc(C(=O)N=C=O)c3)cc2)CC(C)(C)N1[O],generation_9,output_runs_test/exp_0020/braf/generation_9/docking_results/final_scored.smi
braf,exp_0044,-11.800000,0.521616,3.909543,C[C@H]1CCC[C@H](c2nc(C(C)(C#CCN3CCOCC3)c3ccc4ccccc4c3)no2)C1,generation_5,output_runs_test/exp_0044/braf/generation_5/docking_results/final_scored.smi
braf,exp_0052,-11.800000,0.662129,2.325832,[H]C#CC([H])([H])N1C([H])([H])C([H])([H])N(C(=O)c2oc3c([H])c(N([H])C(=O)c4c([H])c([H])c([H])c([H])c4[H])c([H])c([H])c3c(=O)c2[H])C([H])([H])C1([H])[H],generation_10,output_runs_test/exp_0052/braf/generation_10/docking_results/final_scored.smi
braf,exp_0056,-11.800000,0.526284,2.717543,CC(C)CNC(=O)N1CCC(NC(=O)c2c(Oc3ccc(F)cc3)ccc3ccccc23)=CC1=O,generation_9,output_runs_test/exp_0056/braf/generation_9/docking_results/final_scored.smi
braf,exp_0076,-11.800000,0.515741,3.447921,C[C@H]1NCC[C@H]1c1nc(-c2cccc(NC(=O)c3cc(-c4ccco4)on3)c2)no1,generation_10,output_runs_test/exp_0076/braf/generation_10/docking_results/final_scored.smi
braf,exp_0082,-11.800000,0.557313,3.075424,N#Cc1c(CC(=O)N2CCS(=O)(=O)CC2)cccc1C1(NC(=O)NCc2cccc(C(F)(F)F)c2)CCCC1,generation_10,output_runs_test/exp_0082/braf/generation_10/docking_results/final_scored.smi
braf,exp_0090,-11.800000,0.578327,2.734363,N#Cc1cc2ccccc2cc1C(=O)n1cc(CCc2cc(F)ccc2O)nn1,generation_4,output_runs_test/exp_0090/braf/generation_4/docking_results/final_scored.smi
braf,exp_0100,-11.800000,0.527684,2.958969,O=c1c2cc([C@H]3COCCN3)c(F)cc2nc(-c2ccc(F)cc2)n1Cc1ccccc1,generation_8,output_runs_test/exp_0100/braf/generation_8/docking_results/final_scored.smi
braf,exp_0103,-11.800000,0.669087,2.917318,COc1ccc(-c2ccc(OC(=O)N[C@H]3CCS(=O)(=O)C3)c3ccccc23)cc1C#N,generation_10,output_runs_test/exp_0103/braf/generation_10/docking_results/final_scored.smi
braf,exp_0107,-11.800000,0.594367,3.974964,CC(C)C(C1CCCN(C(=O)Nc2ccccc2-c2ccccc2)C1=O)N1CCCC2(CC2)C1,generation_9,output_runs_test/exp_0107/braf/generation_9/docking_results/final_scored.smi
braf,exp_0123,-11.800000,0.640283,2.957889,[H]OC(=O)c1c([H])c([H])c(-c2c(C3=C([H])C([H])([H])N([H])C([H])([H])C3([H])[H])c3c([H])c(F)c(C#N)c([H])c3n2[H])c([H])c1F,generation_9,output_runs_test/exp_0123/braf/generation_9/docking_results/final_scored.smi
braf,exp_0134,-11.800000,0.588631,2.951979,Cc1cc2[nH]c(C(=O)N3CCC(C)CC3)cc2cc1-c1ccc(C(=O)NC[C@@H](C)C#N)cc1,generation_4,output_runs_test/exp_0134/braf/generation_4/docking_results/final_scored.smi
braf,exp_0005,-11.800000,0.540590,2.706544,N#Cc1cc(S(=O)(=O)NCc2cc3cc4c(cc3o2)C(=O)CC4)cc2ccccc12,generation_10,output_runs/exp_0005/braf/generation_10/docking_results/final_scored.smi
braf,exp_0020,-11.800000,0.689779,2.454335,[H]C#Cc1c(N([H])[H])nc([H])c(-c2c([H])c([H])c(C(=O)N([H])C([H])([H])c3c([H])c(C#N)c([H])c([H])c3F)c([H])c2[H])c1[H],generation_10,output_runs/exp_0020/braf/generation_10/docking_results/final_scored.smi
braf,exp_0022,-11.800000,0.501576,3.006258,[H]C#Cc1c([H])c([H])c2c([H])c(C([H])([H])C([H])(N([H])C(=O)c3c([H])c([H])c4nc([H])c([H])c([H])c4c3[H])N3C([H])([H])C([H])([H])C3([H])[H])c([H])c([H])c2c1[H],generation_9,output_runs/exp_0022/braf/generation_9/docking_results/final_scored.smi
braf,exp_0031,-11.800000,0.525005,2.708797,O=C(c1cc(C(=O)c2cc[nH]c(=O)c2F)ccc1F)c1cccc(F)c1NC(=O)C1CCCC1,generation_7,output_runs/exp_0031/braf/generation_7/docking_results/final_scored.smi
braf,exp_0045,-11.800000,0.814723,3.868461,[H]N(C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1([H])C2([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C2([H])[H],generation_8,output_runs/exp_0045/braf/generation_8/docking_results/final_scored.smi
braf,exp_0064,-11.800000,0.563772,2.258300,[H]OC(=O)c1c([H])c([H])c([H])c(-n2nc(C([H])([H])[H])c3c(C([H])([H])[H])nc4c([H])c([H])c([H])c([H])c4c3c2=O)c1[H],generation_10,output_runs/exp_0064/braf/generation_10/docking_results/final_scored.smi
braf,exp_0003,-11.800000,0.512171,4.445919,CCN(C)C(=O)c1ccc2cc(-c3cnnn3C[C@H](C)N3C(=O)N[C@@]4(CCC[C@@H](C)C4)C3=O)ccc2c1,generation_6,output_runs/exp_0003/braf/generation_6/docking_results/final_scored.smi
braf,exp_0006,-11.800000,0.522614,4.144402,C#CCOc1cc2ccccc2cc1C#CC(=O)N1C[C@H]2CCN(C(=O)Cn3nnnn3)[C@@H]2C1,generation_10,output_runs/exp_0006/braf/generation_10/docking_results/final_scored.smi
braf,exp_0019,-11.800000,0.551163,2.572645,[H]c1c([H])c(C([H])([H])C([H])([H])[H])c([H])c([H])c1-n1nnc(C([H])([H])C(=O)[O-])c1-c1c([H])c([H])c2c([H])c([H])c([H])c([H])c2c1[H],generation_5,output_runs/exp_0019/braf/generation_5/docking_results/final_scored.smi
braf,exp_0032,-11.800000,0.513018,2.420892,Cc1cc(OC(=O)NCCC2CCN(C(=O)c3ccnc(Cc4ccccc4)c3)CC2)ccc1F,generation_9,output_runs/exp_0032/braf/generation_9/docking_results/final_scored.smi
braf,exp_0038,-11.800000,0.526033,4.523208,CC1CCN(c2ccc([C@@H]3CN3C3C=CO[C@@H](C4CC4)C3)cc2)CC1Cc1cccc(C#N)c1,generation_8,output_runs/exp_0038/braf/generation_8/docking_results/final_scored.smi
braf,exp_0069,-11.800000,0.501421,2.962017,[H]C#CC([H])([H])N1C([H])([H])C(c2c([H])c([H])c([H])c(C([H])([H])N([H])c3c([H])c([H])c([H])c([H])c3C(=O)N(C([H])([H])[H])C([H])([H])c3c([H])nn(C([H])([H])[H])c3[H])c2F)=C([H])C([H])([H])C1([H])[H],generation_10,output_runs/exp_0069/braf/generation_10/docking_results/final_scored.smi
braf,exp_0076,-11.800000,0.577227,3.052490,[H]c1c([H])c([H])c(C([H])([H])c2c(C(=O)N([H])[C@@]3([H])C([H])([H])C(=O)N([H])N([H])C3([H])[H])c([H])c([H])c([H])c2C([H])([H])c2c([H])c([H])c([H])c(F)c2[H])c([H])c1[H],generation_9,output_runs/exp_0076/braf/generation_9/docking_results/final_scored.smi
braf,exp_0079,-11.800000,0.627399,2.554606,[H]C#CC([H])([H])N1C([H])([H])C([H])([H])N(C(=O)c2c([H])c([H])c(F)c(C([H])N(C(=O)c3nn([H])c4c([H])c([H])c([H])c([H])c34)C([H])([H])[H])c2[H])C([H])([H])C1([H])[H],generation_8,output_runs/exp_0079/braf/generation_8/docking_results/final_scored.smi
braf,exp_0087,-11.800000,0.507515,2.519994,[H]C#CC([H])([H])Oc1c([H])c(F)c(C(=O)N2C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1-c1c(Cl)c([H])c2c([H])c([H])c([H])c([H])c2c1[H],generation_10,output_runs/exp_0087/braf/generation_10/docking_results/final_scored.smi
braf,exp_0103,-11.800000,0.647747,3.415568,Cc1cccc(N2C(=O)c3ccccc3NC2CC#Cc2cc(C#N)cnc2N)c1,generation_5,output_runs/exp_0103/braf/generation_5/docking_results/final_scored.smi
braf,exp_0114,-11.800000,0.521924,2.798035,Nc1cccc(C(=O)NCc2cccc(C3=C(c4ccc5nncn5n4)CCC3)c2)n1,generation_10,output_runs/exp_0114/braf/generation_10/docking_results/final_scored.smi
braf,exp_0121,-11.800000,0.517407,4.147709,[H]OC(=O)[C@@]1([H])N([H])C(=O)N(C([H])([H])c2c([H])c([H])c3c([H])c([H])c([H])c(-c4nnn([C@]5([H])C([H])([H])[C@]6([H])C([H])([H])C([H])([H])N([H])[C@@]6([H])C5([H])[H])c4[H])c3c2[H])C(=O)C1([H])[H],generation_10,output_runs/exp_0121/braf/generation_10/docking_results/final_scored.smi
braf,exp_0141,-11.800000,0.540921,3.838846,[H]Oc1c([H])c([H])c(C#CC([H])([H])S(=O)(=O)c2c([H])c([H])c3c(c2[H])=C([H])C([H])([H])C([H])([H])C=3[H])c([H])c1-c1nnn(C(Br)=C([H])C([H])([H])[H])n1,generation_5,output_runs/exp_0141/braf/generation_5/docking_results/final_scored.smi
braf,exp_0158,-11.800000,0.558803,3.958408,[H]OC(C#CC([H])([H])OC(=O)N1C([H])([H])C([H])([H])C(=O)C([H])([H])C1([H])[H])(c1c([H])c(C2=C([H])C([H])([H])[C@]([H])(C(F)(F)F)C([H])([H])C2([H])[H])c2c([H])c([H])c([H])c([H])c2c1[H])C([H])([H])[H],generation_6,output_runs/exp_0158/braf/generation_6/docking_results/final_scored.smi
braf,exp_0001,-11.700000,0.577162,2.437104,[H]c1nc(-c2c([H])c([H])c3c([H])c([H])c([H])c4c3c2N([H])C4=O)c2c([H])c([H])c([H])c([H])c2n1,generation_4,output_runs_test/exp_0001/braf/generation_4/docking_results/final_scored.smi
braf,exp_0021,-11.700000,0.669477,4.277248,[H]OC(C(=O)SC1([H])C2:C([H]):C(C(=O)N3C([H])([H])[C@]4([H])C([H])([H])C([H])([H])[C@@]4(N([H])[H])C3([H])[H]):C([H]):C([H]):C:2C([H])([H])C([H])([H])C1([H])[H])(c1c([H])c([H])c([H])c(Cl)c1[H])C([H])([H])[H],generation_7,output_runs_test/exp_0021/braf/generation_7/docking_results/final_scored.smi
braf,exp_0031,-11.700000,0.671516,2.875915,CC(=O)NC(=O)c1cc(C2CCCN(C(=O)Oc3ccc(C)cc3)C2)c2ccccc2n1,generation_9,output_runs_test/exp_0031/braf/generation_9/docking_results/final_scored.smi
braf,exp_0033,-11.700000,0.545151,2.379875,O=C1CN(C(=O)c2ccc3cc(COc4ccc5ccccc5c4)oc3c2)CCCN1,generation_2,output_runs_test/exp_0033/braf/generation_2/docking_results/final_scored.smi
braf,exp_0066,-11.700000,0.540274,3.782383,Cc1ccc(NC(=O)c2ccc(CN3C(=O)CCC3=O)cc2)c(C2(O)CC(C)(C)[C@H]3O[C@H]32)c1,generation_3,output_runs_test/exp_0066/braf/generation_3/docking_results/final_scored.smi
braf,exp_0077,-11.700000,0.532786,4.695126,Cc1nc(C2(NC(=O)c3ccc(OCc4cn([C@H]5C[C@H]6CC[C@@H]5NC6)nn4)cc3)CCCC2)no1,generation_5,output_runs_test/exp_0077/braf/generation_5/docking_results/final_scored.smi
braf,exp_0097,-11.700000,0.715264,3.556639,Cc1cc(OC(=O)C2CCC(Cc3ccc4ccccc4c3)O2)nnc1O,generation_8,output_runs_test/exp_0097/braf/generation_8/docking_results/final_scored.smi
braf,exp_0131,-11.700000,0.651906,3.419092,N#C[C@@H]1CC[C@H](NCC#Cc2ccccc2-c2ccc3cc(O)ccc3c2)C1,generation_7,output_runs_test/exp_0131/braf/generation_7/docking_results/final_scored.smi
braf,exp_0141,-11.700000,0.552432,2.769406,CC(=O)N1CCN(c2ccc(C#N)cc2NC(=O)N(c2ccc(F)cc2)c2cc(O)cc(C#N)c2)CC1,generation_10,output_runs_test/exp_0141/braf/generation_10/docking_results/final_scored.smi
braf,exp_0142,-11.700000,0.559649,3.440252,CN(C)c1noc(C2CCCN(C(=O)c3cccc(C#CCNC(=O)C4CC=CC4)c3)C2)n1,generation_10,output_runs_test/exp_0142/braf/generation_10/docking_results/final_scored.smi
braf,exp_0143,-11.700000,0.503182,2.623474,O=C(c1ccc2ncsc2c1)N1CCC(CC#Cc2cccc(C3CCC3)c2)CC1,generation_4,output_runs_test/exp_0143/braf/generation_4/docking_results/final_scored.smi
braf,exp_0009,-11.700000,0.558674,4.126705,C[C@@H]1C[C@@H]1C(=O)N1CCCC(Cc2cc3ccc(-c4noc([C@@H]5CCCO5)n4)c(Cl)c3[nH]2)C1,generation_9,output_runs/exp_0009/braf/generation_9/docking_results/final_scored.smi
braf,exp_0015,-11.700000,0.602599,3.843872,[H]c1c(C(=O)N2C([H])([H])C([H])([H])N([H])C([H])(C([H])([H])[H])C2([H])[H])c([H])c2c([H])c(C3([H])C([H])([H])N(C(F)(F)F)C([H])([H])C([H])([H])C3([H])[H])oc2c1F,generation_8,output_runs/exp_0015/braf/generation_8/docking_results/final_scored.smi
braf,exp_0017,-11.700000,0.529352,3.248622,C#CCNC(=O)c1ccc(CC2NNN(c3ccccc3)N2C(=O)c2ccccc2)cc1,generation_10,output_runs/exp_0017/braf/generation_10/docking_results/final_scored.smi
braf,exp_0030,-11.700000,0.599912,4.351028,CC(=O)Nc1c(C2CCN(C(C)=O)N2C(=O)C=C2CC[C@@H](C)C2)ccc(NC(=O)C2CCCO2)c1F,generation_6,output_runs/exp_0030/braf/generation_6/docking_results/final_scored.smi
braf,exp_0036,-11.700000,0.562197,3.183844,[H]OC(=O)N1C([H])([H])C([H])([H])C([H])([H])C([H])(c2nn([H])c([H])c2-c2c([H])c([H])c([H])c(Oc3c([H])c([H])c([H])c(N([H])[H])c3C([H])([H])[H])c2[H])C1([H])[H],generation_9,output_runs/exp_0036/braf/generation_9/docking_results/final_scored.smi
braf,exp_0069,-11.700000,0.676498,2.437214,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C(=O)N([H])C(=O)n2c(-c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])nc(C([H])([H])[H])c2C([H])([H])[H])c1[H],generation_10,output_runs/exp_0069/braf/generation_10/docking_results/final_scored.smi
braf,exp_0074,-11.700000,0.503025,4.743016,CC1(C)[C@H]2CC[C@]1(C)C(=NNc1nnn(C(c3cccc(CCN)c3)c3ccccc3F)n1)C2,generation_8,output_runs/exp_0074/braf/generation_8/docking_results/final_scored.smi
